"Donate ID","Donate Date","Gender","Deposit Amount","Preferred Color of Device","Ice Cream Products Consumed Per Week","Favorite Flavor Of Ice Cream","Donated To Kick Starter Before","Household Income","Do you own a Keurig","How many desserts do you eat a week","Purchased"
8695,2019-07-07,"female",180,"blue",7,"chocolate","no","<100K","yes",7,1
8696,2019-07-07,"female",113,"no preference",8,"chocolate","yes","<100K","yes",8,0
8697,2019-07-07,"female",235,"no preference",0,"swirl","yes","<100K","no",4,0
8698,2019-07-07,"female",340,"no preference",4,"chocolate","no","<100K","yes",4,0
8699,2019-07-07,"male",182,"no preference",5,"swirl","yes",">100K","yes",5,0
8700,2019-07-07,"male",102,"red",8,"swirl","yes","Not Reported","yes",8,1
8701,2019-07-07,"male",285,"blue",2,"specialty","yes",">100K","yes",2,1
8702,2019-07-07,"female",153,"black",7,"no preference","no","<100K","yes",7,0
8703,2019-07-07,"male",115,"red",8,"vanilla","no","Not Reported","yes",8,1
8704,2019-07-07,"female",127,"no preference",3,"vanilla","yes","<100K","yes",4,0
8705,2019-07-07,"female",326,"blue",5,"swirl","yes","<100K","yes",5,1
8706,2019-07-07,"female",111,"red",4,"no preference","yes","<100K","yes",4,0
8707,2019-07-07,"male",346,"silver",1,"swirl","yes","Not Reported","no",4,1
8708,2019-07-07,"female",362,"silver",4,"specialty","yes","<100K","yes",4,1
8709,2019-07-07,"female",270,"blue",8,"swirl","yes","<100K","yes",8,1
8710,2019-07-07,"female",281,"blue",9,"vanilla","yes","<100K","yes",9,1
8711,2019-07-07,"male",230,"silver",10,"no preference","yes","Not Reported","yes",10,1
8712,2019-07-07,"female",118,"silver",1,"chocolate","yes","<100K","yes",6,1
8713,2019-07-07,"female",226,"silver",4,"chocolate","yes","<100K","no",6,1
8714,2019-07-07,"female",162,"white",0,"specialty","yes","<100K","yes",1,0
8715,2019-07-07,"male",145,"blue",10,"no preference","yes",">100K","yes",10,1
8716,2019-07-07,"male",155,"blue",5,"chocolate","no","Not Reported","yes",5,1
8717,2019-07-07,"male",145,"blue",5,"swirl","yes","Not Reported","yes",5,1
8718,2019-07-07,"female",174,"silver",4,"vanilla","yes","<100K","yes",4,0
8719,2019-07-07,"male",100,"red",8,"vanilla","yes","Not Reported","no",8,1
8720,2019-07-07,"female",137,"silver",1,"no preference","yes","<100K","yes",5,0
8721,2019-07-07,"male",244,"white",6,"no preference","yes",">100K","yes",6,1
8722,2019-07-07,"male",185,"blue",8,"specialty","yes","Not Reported","yes",8,1
8723,2019-07-07,"female",135,"no preference",4,"chocolate","yes","<100K","yes",6,0
8724,2019-07-07,"female",132,"white",5,"swirl","yes","<100K","yes",5,0
8725,2019-07-07,"female",311,"black",10,"chocolate","no","<100K","yes",10,1
8726,2019-07-07,"female",271,"red",9,"specialty","yes","<100K","yes",9,1
8727,2019-07-07,"male",143,"silver",8,"vanilla","yes","Not Reported","no",8,1
8728,2019-07-07,"male",400,"silver",3,"specialty","yes","Not Reported","no",4,1
8729,2019-07-07,"female",144,"black",5,"chocolate","yes","<100K","no",5,1
8730,2019-07-07,"female",184,"silver",4,"swirl","yes","<100K","no",5,0
8731,2019-07-07,"female",275,"white",2,"swirl","no","<100K","yes",4,1
8732,2019-07-07,"female",189,"black",4,"chocolate","yes","<100K","yes",4,1
8733,2019-07-07,"female",216,"white",2,"specialty","yes","<100K","yes",6,1
8734,2019-07-07,"female",296,"silver",4,"swirl","no","<100K","yes",4,1
8735,2019-07-07,"male",257,"white",10,"swirl","yes","Not Reported","yes",10,1
8736,2019-07-07,"male",200,"red",2,"specialty","yes",">100K","yes",2,0
8737,2019-07-07,"female",330,"no preference",10,"chocolate","yes","<100K","no",10,0
8738,2019-07-07,"male",200,"blue",4,"no preference","yes",">100K","yes",4,0
8739,2019-07-07,"female",157,"silver",8,"no preference","no","<100K","yes",8,0
8740,2019-07-07,"female",152,"white",8,"chocolate","yes","<100K","yes",8,1
8741,2019-07-07,"female",393,"black",4,"specialty","no","<100K","yes",8,1
8742,2019-07-07,"female",128,"red",4,"swirl","yes","<100K","yes",4,0
8743,2019-07-07,"female",167,"black",6,"specialty","yes","<100K","yes",6,0
8744,2019-07-07,"male",126,"silver",9,"no preference","no","Not Reported","yes",9,0
8745,2019-07-07,"female",375,"silver",1,"no preference","yes","<100K","yes",1,1
8746,2019-07-07,"male",399,"no preference",10,"swirl","yes","Not Reported","yes",10,0
8747,2019-07-07,"male",329,"black",5,"chocolate","yes","Not Reported","yes",8,1
8748,2019-07-07,"female",211,"white",10,"vanilla","no","<100K","yes",10,1
8749,2019-07-07,"female",112,"red",10,"no preference","yes","<100K","yes",10,1
8750,2019-07-07,"female",160,"white",3,"no preference","no","<100K","yes",8,0
8751,2019-07-07,"female",347,"black",0,"specialty","yes","<100K","yes",0,1
8752,2019-07-07,"female",115,"blue",5,"chocolate","yes","<100K","no",7,1
8753,2019-07-07,"female",151,"silver",4,"chocolate","yes","<100K","yes",5,1
8754,2019-07-07,"female",113,"no preference",4,"swirl","yes","<100K","yes",4,0
8755,2019-07-07,"female",225,"white",5,"swirl","yes","<100K","no",5,1
8756,2019-07-07,"female",185,"no preference",8,"specialty","no","<100K","yes",8,0
8757,2019-07-07,"female",108,"silver",1,"chocolate","yes","<100K","yes",3,1
8758,2019-07-07,"female",134,"silver",5,"chocolate","yes","<100K","yes",7,1
8759,2019-07-07,"female",141,"blue",4,"no preference","yes","<100K","no",5,0
8760,2019-07-07,"male",359,"white",0,"chocolate","yes","Not Reported","yes",4,1
8761,2019-07-07,"male",395,"red",0,"specialty","yes","Not Reported","no",4,1
8762,2019-07-07,"female",203,"white",2,"chocolate","yes","<100K","yes",3,1
8763,2019-07-07,"male",172,"no preference",10,"chocolate","yes",">100K","yes",10,1
8764,2019-07-07,"male",232,"blue",0,"vanilla","no","Not Reported","yes",4,1
8765,2019-07-07,"female",239,"red",6,"specialty","yes","<100K","yes",6,1
8766,2019-07-07,"female",334,"black",8,"no preference","yes","<100K","no",8,1
8767,2019-07-07,"male",334,"black",4,"vanilla","yes",">100K","yes",4,1
8768,2019-07-07,"female",256,"blue",0,"specialty","no","<100K","yes",6,1
8769,2019-07-07,"female",372,"blue",0,"no preference","yes","<100K","no",6,1
8770,2019-07-07,"female",225,"red",8,"no preference","yes","<100K","no",8,1
8771,2019-07-07,"male",256,"blue",3,"swirl","yes","Not Reported","no",4,1
8772,2019-07-07,"male",400,"red",6,"vanilla","yes",">100K","yes",6,1
8773,2019-07-07,"female",302,"blue",2,"vanilla","yes","<100K","yes",4,1
8774,2019-07-07,"female",285,"red",3,"vanilla","no","<100K","yes",5,1
8775,2019-07-07,"female",205,"blue",5,"vanilla","yes","<100K","no",5,1
8776,2019-07-07,"male",386,"red",0,"swirl","yes","Not Reported","yes",6,1
8777,2019-07-07,"male",154,"black",10,"specialty","yes",">100K","yes",10,1
8778,2019-07-07,"female",201,"no preference",6,"vanilla","yes","<100K","yes",6,0
8779,2019-07-07,"male",258,"blue",2,"swirl","yes",">100K","yes",2,1
8780,2019-07-07,"male",330,"black",10,"vanilla","no","Not Reported","yes",10,1
8781,2019-07-07,"female",284,"blue",9,"swirl","yes","<100K","no",9,1
8782,2019-07-07,"male",364,"silver",1,"vanilla","yes","Not Reported","yes",6,1
8783,2019-07-07,"female",293,"silver",2,"no preference","yes","<100K","yes",2,1
8784,2019-07-07,"female",281,"no preference",9,"no preference","no","<100K","yes",9,0
8785,2019-07-07,"female",129,"white",10,"chocolate","yes","<100K","yes",10,1
8786,2019-07-07,"male",376,"silver",5,"specialty","yes",">100K","yes",5,1
8787,2019-07-07,"female",373,"red",5,"swirl","yes","<100K","no",7,1
8788,2019-07-07,"female",116,"no preference",5,"specialty","yes","<100K","yes",5,0
8789,2019-07-07,"female",107,"no preference",9,"specialty","yes","<100K","no",9,0
8790,2019-07-07,"male",312,"no preference",9,"no preference","no","Not Reported","yes",9,0
8791,2019-07-07,"female",272,"red",4,"swirl","yes","<100K","no",5,1
8792,2019-07-07,"female",287,"blue",0,"vanilla","yes","<100K","no",6,1
8793,2019-07-07,"male",236,"black",10,"chocolate","yes","Not Reported","yes",10,1
8794,2019-07-07,"female",131,"red",3,"no preference","yes","<100K","no",7,0
8795,2019-07-07,"male",122,"no preference",5,"chocolate","yes","Not Reported","yes",6,0
8796,2019-07-07,"male",321,"blue",10,"swirl","yes","Not Reported","no",10,1
8797,2019-07-07,"female",130,"white",5,"vanilla","yes","<100K","yes",6,0
8798,2019-07-07,"female",353,"white",7,"chocolate","yes","<100K","no",7,1
8799,2019-07-07,"female",299,"blue",8,"swirl","yes","<100K","yes",8,1
8800,2019-07-07,"female",302,"blue",8,"no preference","no","<100K","yes",8,1
8801,2019-07-07,"female",267,"blue",10,"vanilla","yes","<100K","yes",10,1
8802,2019-07-07,"female",163,"blue",5,"specialty","yes","<100K","yes",5,0
8803,2019-07-07,"female",222,"no preference",6,"no preference","no","<100K","yes",6,0
8804,2019-07-07,"male",130,"black",6,"no preference","yes",">100K","yes",6,0
8805,2019-07-07,"female",254,"silver",8,"no preference","yes","<100K","yes",8,1
8806,2019-07-07,"male",394,"red",9,"specialty","yes","Not Reported","yes",9,1
8807,2019-07-07,"female",391,"black",0,"chocolate","yes","<100K","yes",1,1
8808,2019-07-07,"male",301,"no preference",1,"no preference","yes","Not Reported","no",6,0
8809,2019-07-07,"female",184,"silver",2,"vanilla","no","<100K","yes",8,1
8810,2019-07-07,"male",345,"silver",9,"no preference","yes","Not Reported","no",9,1
8811,2019-07-07,"female",348,"white",5,"chocolate","yes","<100K","yes",5,1
8812,2019-07-07,"female",159,"blue",0,"specialty","yes","<100K","no",4,1
8813,2019-07-07,"female",110,"no preference",9,"specialty","yes","<100K","yes",9,0
8814,2019-07-07,"male",316,"white",5,"no preference","no","Not Reported","yes",8,1
8815,2019-07-07,"female",206,"blue",6,"swirl","no","<100K","yes",8,1
8816,2019-07-07,"female",330,"black",0,"vanilla","no","<100K","yes",5,1
8817,2019-07-07,"female",372,"black",0,"vanilla","yes","<100K","yes",1,1
8818,2019-07-07,"female",326,"black",2,"swirl","yes","<100K","yes",2,1
8819,2019-07-07,"female",314,"red",0,"chocolate","yes","<100K","no",7,1
8820,2019-07-07,"female",394,"no preference",9,"no preference","no","<100K","yes",9,0
8821,2019-07-07,"male",268,"red",9,"specialty","yes","Not Reported","no",9,1
8822,2019-07-07,"male",147,"white",1,"vanilla","yes",">100K","yes",1,1
8823,2019-07-07,"female",297,"white",5,"swirl","yes","<100K","yes",5,1
8824,2019-07-07,"female",201,"no preference",3,"no preference","no","<100K","yes",8,0
8825,2019-07-07,"male",126,"red",5,"specialty","yes",">100K","yes",5,0
8826,2019-07-07,"female",349,"black",6,"chocolate","yes","<100K","yes",6,1
8827,2019-07-07,"male",352,"no preference",4,"chocolate","no","Not Reported","yes",8,0
8828,2019-07-07,"male",204,"black",7,"specialty","no","Not Reported","yes",7,1
8829,2019-07-07,"female",211,"black",4,"vanilla","yes","<100K","yes",4,1
8830,2019-07-07,"male",360,"blue",3,"swirl","yes","Not Reported","no",6,1
8831,2019-07-07,"female",357,"silver",2,"vanilla","yes","<100K","yes",5,1
8832,2019-07-07,"female",125,"silver",8,"specialty","yes","<100K","yes",8,1
8833,2019-07-07,"male",285,"no preference",4,"chocolate","yes",">100K","yes",4,1
8834,2019-07-07,"male",291,"white",6,"specialty","no","Not Reported","yes",7,1
8835,2019-07-07,"female",167,"red",3,"swirl","yes","<100K","no",8,1
8836,2019-07-07,"female",251,"black",4,"no preference","yes","<100K","yes",4,1
8837,2019-07-07,"female",366,"silver",1,"swirl","yes","<100K","yes",6,1
8838,2019-07-07,"female",375,"red",6,"specialty","no","<100K","yes",7,1
8839,2019-07-07,"female",354,"blue",8,"chocolate","yes","<100K","yes",8,1
8840,2019-07-07,"female",269,"white",6,"swirl","yes","<100K","yes",6,1
8841,2019-07-07,"male",282,"black",0,"specialty","no","Not Reported","yes",7,1
8842,2019-07-07,"female",344,"silver",8,"vanilla","yes","<100K","no",8,1
8843,2019-07-07,"female",279,"silver",3,"swirl","yes","<100K","yes",8,1
8844,2019-07-07,"female",194,"white",7,"specialty","yes","<100K","yes",7,1
8845,2019-07-07,"male",127,"black",1,"no preference","yes",">100K","yes",3,0
8846,2019-07-07,"male",215,"white",4,"specialty","no","Not Reported","yes",7,1
8847,2019-07-07,"male",342,"red",5,"no preference","no","Not Reported","yes",5,1
8848,2019-07-07,"male",221,"black",9,"no preference","yes",">100K","yes",9,1
8849,2019-07-07,"female",350,"red",1,"swirl","no","<100K","yes",8,1
8850,2019-07-07,"male",322,"red",9,"no preference","no","Not Reported","yes",9,1
8851,2019-07-07,"female",225,"silver",10,"vanilla","no","<100K","yes",10,1
8852,2019-07-07,"female",195,"white",8,"chocolate","no","<100K","yes",8,1
8853,2019-07-07,"female",126,"white",4,"specialty","yes","<100K","yes",4,0
8854,2019-07-07,"female",310,"black",6,"swirl","yes","<100K","no",8,1
8855,2019-07-07,"female",386,"no preference",6,"specialty","yes","<100K","no",6,0
8856,2019-07-07,"female",381,"silver",3,"swirl","yes","<100K","yes",3,1
8857,2019-07-07,"female",167,"silver",1,"specialty","yes","<100K","yes",2,1
8858,2019-07-07,"female",213,"white",6,"swirl","yes","<100K","yes",6,1
8859,2019-07-07,"male",103,"white",5,"swirl","no","Not Reported","yes",6,0
8860,2019-07-07,"female",375,"blue",6,"chocolate","no","<100K","yes",6,1
8861,2019-07-07,"female",127,"blue",9,"no preference","yes","<100K","yes",9,1
8862,2019-07-07,"female",346,"white",4,"chocolate","no","<100K","yes",7,1
8863,2019-07-07,"female",166,"no preference",10,"no preference","yes","<100K","no",10,0
8864,2019-07-07,"female",244,"white",1,"swirl","yes","<100K","yes",1,1
8865,2019-07-07,"female",238,"white",1,"chocolate","yes","<100K","no",8,1
8866,2019-07-07,"male",227,"white",10,"vanilla","yes","Not Reported","no",10,1
8867,2019-07-07,"male",312,"no preference",6,"specialty","yes","Not Reported","yes",7,0
8868,2019-07-07,"female",212,"no preference",7,"swirl","yes","<100K","yes",7,0
8869,2019-07-07,"female",167,"black",4,"specialty","yes","<100K","yes",4,1
8870,2019-07-07,"female",370,"black",10,"swirl","no","<100K","yes",10,1
8871,2019-07-07,"female",200,"silver",7,"specialty","yes","<100K","yes",7,1
8872,2019-07-07,"female",356,"blue",6,"swirl","yes","<100K","yes",6,1
8873,2019-07-07,"female",148,"red",3,"vanilla","yes","<100K","yes",3,0
8874,2019-07-07,"female",173,"silver",4,"swirl","yes","<100K","yes",4,0
8875,2019-07-07,"female",243,"red",6,"swirl","yes","<100K","yes",6,1
8876,2019-07-07,"female",243,"black",5,"chocolate","no","<100K","yes",5,1
8877,2019-07-07,"female",377,"black",10,"swirl","no","<100K","yes",10,1
8878,2019-07-07,"female",152,"red",4,"specialty","yes","<100K","no",5,0
8879,2019-07-07,"female",388,"silver",6,"specialty","yes","<100K","no",6,1
8880,2019-07-07,"female",160,"red",2,"specialty","no","<100K","yes",6,1
8881,2019-07-07,"female",127,"red",4,"chocolate","yes","<100K","yes",4,1
8882,2019-07-07,"male",214,"no preference",4,"specialty","yes",">100K","yes",4,1
8883,2019-07-07,"female",385,"black",5,"specialty","yes","<100K","yes",5,1
8884,2019-07-07,"male",189,"silver",6,"swirl","yes","Not Reported","no",6,1
8885,2019-07-07,"male",174,"black",0,"no preference","no","Not Reported","yes",4,0
8886,2019-07-07,"female",154,"red",8,"chocolate","yes","<100K","yes",8,1
8887,2019-07-07,"male",216,"silver",0,"swirl","no","Not Reported","yes",4,1
8888,2019-07-07,"male",291,"blue",3,"swirl","yes","Not Reported","no",6,1
8889,2019-07-07,"female",296,"black",7,"specialty","yes","<100K","no",7,1
8890,2019-07-07,"female",272,"red",0,"vanilla","no","<100K","yes",5,1
8891,2019-07-07,"female",201,"red",0,"no preference","yes","<100K","yes",5,1
8892,2019-07-07,"female",240,"silver",10,"no preference","yes","<100K","yes",10,1
8893,2019-07-07,"male",169,"white",2,"specialty","yes","Not Reported","yes",8,1
8894,2019-07-07,"male",220,"blue",6,"vanilla","no","Not Reported","yes",6,1
8895,2019-07-07,"female",275,"silver",8,"swirl","yes","<100K","yes",8,1
8896,2019-07-07,"female",181,"blue",3,"no preference","no","<100K","yes",8,0
8897,2019-07-07,"female",121,"silver",5,"specialty","yes","<100K","yes",8,1
8898,2019-07-07,"female",385,"red",1,"no preference","yes","<100K","yes",1,1
8899,2019-07-07,"female",364,"blue",0,"swirl","yes","<100K","yes",4,1
8900,2019-07-07,"female",286,"white",7,"vanilla","yes","<100K","yes",7,1
8901,2019-07-07,"male",267,"black",8,"vanilla","yes","Not Reported","no",8,1
8902,2019-07-07,"male",275,"black",2,"vanilla","yes",">100K","yes",2,1
8903,2019-07-07,"female",169,"blue",3,"no preference","yes","<100K","yes",3,0
8904,2019-07-07,"female",140,"white",4,"vanilla","yes","<100K","yes",4,1
8905,2019-07-07,"female",371,"blue",1,"no preference","no","<100K","yes",8,1
8906,2019-07-07,"female",236,"red",8,"no preference","yes","<100K","yes",8,1
8907,2019-07-07,"female",205,"black",1,"swirl","yes","<100K","yes",6,1
8908,2019-07-07,"female",139,"blue",4,"no preference","yes","<100K","yes",6,0
8909,2019-07-07,"female",346,"blue",7,"chocolate","yes","<100K","no",7,1
8910,2019-07-07,"female",304,"blue",1,"no preference","yes","<100K","yes",6,1
8911,2019-07-07,"male",123,"blue",7,"vanilla","no","Not Reported","yes",7,0
8912,2019-07-07,"male",285,"blue",2,"specialty","no","Not Reported","yes",6,1
8913,2019-07-07,"male",195,"silver",3,"swirl","yes",">100K","yes",3,0
8914,2019-07-07,"female",106,"no preference",5,"swirl","yes","<100K","no",5,0
8915,2019-07-07,"female",272,"white",0,"vanilla","yes","<100K","yes",3,1
8916,2019-07-07,"male",169,"no preference",2,"vanilla","yes","Not Reported","yes",7,0
8917,2019-07-07,"male",177,"black",9,"swirl","yes",">100K","yes",9,1
8918,2019-07-07,"female",168,"silver",10,"no preference","yes","<100K","yes",10,1
8919,2019-07-07,"male",209,"red",2,"specialty","yes",">100K","yes",2,1
8920,2019-07-07,"female",141,"red",6,"specialty","no","<100K","yes",7,1
8921,2019-07-07,"female",226,"blue",9,"swirl","yes","<100K","yes",9,1
8922,2019-07-07,"female",253,"blue",4,"no preference","no","<100K","yes",7,1
8923,2019-07-07,"female",231,"silver",6,"vanilla","yes","<100K","yes",6,1
8924,2019-07-07,"female",276,"silver",4,"chocolate","yes","<100K","yes",4,1
8925,2019-07-07,"male",180,"silver",7,"swirl","yes","Not Reported","yes",7,0
8926,2019-07-07,"female",175,"no preference",9,"specialty","yes","<100K","yes",9,0
8927,2019-07-07,"male",219,"red",9,"specialty","yes","Not Reported","yes",9,1
8928,2019-07-07,"female",177,"white",2,"vanilla","yes","<100K","yes",3,0
8929,2019-07-07,"female",303,"white",2,"specialty","yes","<100K","yes",2,1
8930,2019-07-07,"female",259,"black",10,"swirl","yes","<100K","no",10,1
8931,2019-07-07,"female",214,"no preference",6,"vanilla","no","<100K","yes",6,0
8932,2019-07-07,"male",258,"no preference",3,"swirl","no","Not Reported","yes",7,0
8933,2019-07-07,"male",185,"silver",8,"specialty","no","Not Reported","yes",8,1
8934,2019-07-07,"female",203,"white",2,"chocolate","yes","<100K","yes",2,1
8935,2019-07-07,"female",124,"black",8,"swirl","yes","<100K","yes",8,1
8936,2019-07-07,"male",182,"black",7,"vanilla","yes",">100K","yes",7,1
8937,2019-07-07,"female",362,"no preference",1,"vanilla","yes","<100K","yes",3,0
8938,2019-07-07,"female",252,"red",4,"vanilla","no","<100K","yes",7,1
8939,2019-07-07,"female",301,"black",10,"no preference","no","<100K","yes",10,1
8940,2019-07-07,"female",179,"no preference",2,"chocolate","no","<100K","yes",8,0
